dummy,pos_x,pos_y,pos_z,b827ebfd7811,000000000402,b827ebf7d096,000000000202,000000000201,000000000301,000000000401,b827eb4521b4,000000000101,000000000102,000000000302,b827eb917e19
0,10.36,4.38,1.85,-70,-71,-82,-69,-77,-78,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-62,-72,-83,-69,-73,-78,-66,-70,-69,-76,-72,-71
0,10.36,4.38,1.85,-67,-72,-84,-75,-77,-80,-67,-76,-69,-76,-74,-72
0,10.36,4.38,1.85,-72,-69,-83,-75,-77,-79,-66,-76,-69,-76,-72,-73
0,10.36,4.38,1.85,-62,-72,-84,-84,-77,-80,-66,-70,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-69,-83,-69,-78,-78,-66,-76,-68,-69,-72,-72
0,10.36,4.38,1.85,-67,-72,-85,-76,-77,-80,-66,-70,-69,-76,-72,-72
0,10.36,4.38,1.85,-71,-69,-80,-75,-81,-80,-66,-76,-68,-73,-72,-75
0,10.36,4.38,1.85,-62,-72,-84,-75,-78,-80,-67,-73,-70,-76,-74,-72
0,10.36,4.38,1.85,-71,-76,-84,-80,-77,-80,-67,-76,-82,-76,-75,-74
0,10.36,4.38,1.85,-70,-69,-80,-75,-81,-80,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-72,-76,-84,-84,-77,-80,-67,-76,-82,-76,-75,-72
0,10.36,4.38,1.85,-72,-76,-84,-84,-77,-80,-67,-76,-82,-76,-76,-71
0,10.36,4.38,1.85,-67,-72,-83,-69,-73,-78,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-73,-81,-75,-81,-80,-67,-76,-75,-69,-72,-75
0,10.36,4.38,1.85,-72,-76,-84,-72,-76,-79,-66,-76,-82,-76,-76,-71
0,10.36,4.38,1.85,-71,-73,-81,-76,-81,-80,-67,-76,-75,-69,-70,-75
0,10.36,4.38,1.85,-67,-76,-84,-84,-77,-80,-67,-70,-82,-76,-75,-71
0,10.36,4.38,1.85,-62,-72,-83,-69,-74,-78,-66,-70,-69,-76,-72,-72
0,10.36,4.38,1.85,-69,-72,-83,-69,-78,-80,-66,-77,-69,-76,-72,-72
0,10.36,4.38,1.85,-71,-69,-81,-74,-81,-79,-67,-76,-68,-69,-70,-75
0,10.36,4.38,1.85,-66,-72,-84,-72,-74,-78,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-72,-76,-84,-75,-77,-80,-67,-77,-82,-73,-76,-73
0,10.36,4.38,1.85,-71,-74,-84,-76,-78,-80,-66,-76,-76,-76,-76,-72
0,10.36,4.38,1.85,-67,-74,-84,-83,-77,-80,-67,-75,-69,-76,-71,-72
0,10.36,4.38,1.85,-72,-76,-85,-84,-78,-80,-67,-76,-82,-76,-75,-72
0,10.36,4.38,1.85,-70,-71,-84,-75,-81,-80,-66,-76,-69,-73,-72,-73
0,10.36,4.38,1.85,-70,-76,-84,-75,-81,-79,-67,-77,-82,-69,-72,-73
0,10.36,4.38,1.85,-72,-76,-85,-83,-77,-80,-67,-77,-82,-76,-76,-71
0,10.36,4.38,1.85,-70,-73,-84,-75,-81,-80,-67,-76,-75,-69,-72,-75
0,10.36,4.38,1.85,-70,-71,-84,-76,-80,-80,-66,-76,-69,-73,-71,-72
0,10.36,4.38,1.85,-72,-73,-85,-76,-81,-80,-67,-76,-82,-76,-76,-74
0,10.36,4.38,1.85,-72,-76,-85,-84,-78,-80,-67,-76,-82,-76,-76,-74
0,10.36,4.38,1.85,-72,-76,-85,-83,-77,-80,-67,-70,-82,-76,-76,-71
0,10.36,4.38,1.85,-70,-69,-80,-72,-74,-78,-66,-76,-68,-69,-70,-75
0,10.36,4.38,1.85,-71,-69,-83,-75,-77,-80,-66,-77,-69,-76,-76,-72
0,10.36,4.38,1.85,-72,-72,-84,-80,-77,-80,-66,-77,-69,-76,-74,-71
0,10.36,4.38,1.85,-67,-76,-85,-84,-77,-80,-67,-70,-69,-76,-75,-71
0,10.36,4.38,1.85,-70,-69,-81,-69,-74,-78,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-71,-74,-84,-84,-77,-80,-66,-76,-82,-76,-76,-72
0,10.36,4.38,1.85,-72,-72,-84,-76,-77,-78,-66,-74,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-74,-85,-75,-79,-80,-67,-76,-76,-76,-72,-72
0,10.36,4.38,1.85,-70,-72,-84,-75,-81,-80,-67,-77,-82,-73,-71,-73
0,10.36,4.38,1.85,-71,-74,-84,-75,-81,-80,-67,-76,-76,-76,-72,-72
0,10.36,4.38,1.85,-70,-72,-84,-75,-77,-80,-66,-76,-69,-76,-72,-75
0,10.36,4.38,1.85,-71,-72,-83,-75,-77,-80,-67,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-70,-69,-81,-75,-81,-79,-66,-76,-67,-69,-72,-75
0,10.36,4.38,1.85,-70,-74,-84,-75,-81,-80,-66,-76,-76,-76,-72,-74
0,10.36,4.38,1.85,-67,-74,-84,-84,-77,-80,-66,-76,-76,-76,-72,-72
0,10.36,4.38,1.85,-71,-69,-80,-75,-74,-79,-66,-76,-67,-69,-72,-75
0,10.36,4.38,1.85,-72,-73,-84,-80,-81,-80,-67,-76,-68,-76,-74,-74
0,10.36,4.38,1.85,-62,-72,-84,-84,-77,-80,-66,-70,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-72,-80,-75,-78,-80,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-72,-84,-84,-77,-80,-66,-74,-69,-76,-72,-72
0,10.36,4.38,1.85,-70,-69,-80,-75,-74,-79,-66,-77,-68,-69,-72,-75
0,10.36,4.38,1.85,-62,-72,-84,-69,-77,-80,-66,-70,-69,-76,-72,-72
0,10.36,4.38,1.85,-62,-72,-84,-76,-81,-80,-67,-73,-76,-76,-74,-71
0,10.36,4.38,1.85,-62,-72,-83,-75,-77,-80,-67,-76,-69,-76,-72,-73
0,10.36,4.38,1.85,-70,-74,-84,-75,-77,-78,-67,-76,-82,-76,-72,-71
0,10.36,4.38,1.85,-70,-72,-83,-69,-74,-78,-66,-70,-68,-76,-72,-72
0,10.36,4.38,1.85,-71,-74,-85,-75,-77,-80,-67,-73,-69,-76,-72,-72
0,10.36,4.38,1.85,-71,-69,-81,-75,-74,-80,-66,-77,-68,-69,-72,-75
0,10.36,4.38,1.85,-71,-72,-82,-84,-78,-80,-66,-76,-69,-76,-74,-71
0,10.36,4.38,1.85,-71,-71,-83,-72,-77,-78,-66,-73,-68,-73,-72,-71
0,10.36,4.38,1.85,-72,-76,-84,-75,-77,-80,-67,-76,-82,-76,-75,-75
0,10.36,4.38,1.85,-70,-72,-82,-69,-76,-78,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-69,-81,-75,-81,-80,-66,-76,-68,-69,-70,-75
0,10.36,4.38,1.85,-70,-76,-84,-75,-77,-79,-67,-76,-82,-69,-72,-72
0,10.36,4.38,1.85,-62,-72,-83,-75,-77,-80,-67,-70,-69,-76,-72,-72
0,10.36,4.38,1.85,-70,-69,-80,-75,-73,-80,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-72,-72,-85,-77,-77,-80,-67,-77,-76,-77,-72,-71
0,10.36,4.38,1.85,-72,-76,-84,-83,-77,-80,-67,-76,-82,-76,-76,-72
0,10.36,4.38,1.85,-72,-76,-84,-84,-77,-80,-67,-73,-82,-76,-76,-72
0,10.36,4.38,1.85,-70,-69,-81,-69,-76,-78,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-72,-76,-84,-83,-77,-80,-67,-76,-82,-76,-76,-73
0,10.36,4.38,1.85,-62,-71,-84,-72,-77,-80,-66,-70,-69,-73,-72,-72
0,10.36,4.38,1.85,-62,-72,-84,-84,-77,-80,-67,-70,-70,-76,-72,-72
0,10.36,4.38,1.85,-71,-72,-84,-82,-77,-80,-67,-74,-70,-76,-74,-72
0,10.36,4.38,1.85,-72,-76,-85,-80,-77,-80,-67,-74,-82,-76,-75,-72
0,10.36,4.38,1.85,-71,-72,-80,-69,-74,-78,-66,-76,-68,-73,-72,-71
0,10.36,4.38,1.85,-72,-76,-85,-84,-77,-80,-67,-76,-82,-76,-76,-72
0,10.36,4.38,1.85,-71,-74,-84,-75,-77,-80,-67,-76,-69,-76,-71,-72
0,10.36,4.38,1.85,-70,-69,-81,-75,-78,-80,-66,-76,-68,-68,-72,-75
0,10.36,4.38,1.85,-62,-72,-84,-84,-77,-80,-67,-70,-69,-76,-71,-71
0,10.36,4.38,1.85,-70,-69,-82,-75,-78,-80,-66,-76,-68,-69,-70,-75
0,10.36,4.38,1.85,-71,-69,-83,-76,-81,-80,-67,-76,-69,-73,-72,-73
0,10.36,4.38,1.85,-70,-71,-83,-74,-81,-80,-66,-76,-69,-73,-72,-72
0,10.36,4.38,1.85,-66,-72,-83,-75,-77,-80,-66,-76,-69,-76,-71,-71
0,10.36,4.38,1.85,-71,-73,-83,-84,-77,-80,-66,-77,-68,-73,-74,-71
0,10.36,4.38,1.85,-67,-72,-81,-69,-74,-78,-67,-76,-69,-77,-71,-71
0,10.36,4.38,1.85,-70,-72,-83,-75,-77,-79,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-66,-70,-83,-69,-77,-79,-66,-73,-68,-69,-72,-74
0,10.36,4.38,1.85,-70,-69,-81,-75,-74,-80,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-71,-74,-80,-75,-77,-80,-67,-76,-67,-76,-71,-73
0,10.36,4.38,1.85,-72,-76,-84,-75,-78,-80,-67,-76,-76,-76,-75,-71
0,10.36,4.38,1.85,-70,-72,-84,-75,-81,-80,-67,-77,-76,-76,-72,-71
0,10.36,4.38,1.85,-70,-71,-82,-72,-74,-79,-66,-74,-68,-69,-72,-71
0,10.36,4.38,1.85,-72,-76,-84,-83,-77,-80,-67,-76,-82,-76,-75,-71
0,10.36,4.38,1.85,-70,-74,-83,-75,-81,-80,-67,-76,-76,-76,-71,-71
0,10.36,4.38,1.85,-70,-71,-84,-75,-77,-79,-66,-77,-69,-73,-70,-72
0,10.36,4.38,1.85,-71,-70,-81,-75,-81,-80,-67,-76,-75,-69,-72,-75
0,10.36,4.38,1.85,-66,-72,-84,-69,-77,-78,-67,-73,-70,-76,-72,-71
0,10.36,4.38,1.85,-70,-74,-84,-75,-81,-80,-67,-76,-76,-76,-72,-74
0,10.36,4.38,1.85,-71,-72,-84,-78,-77,-79,-66,-73,-69,-76,-75,-72
0,10.36,4.38,1.85,-68,-74,-81,-75,-78,-80,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-67,-72,-84,-84,-77,-80,-66,-70,-70,-76,-72,-72
0,10.36,4.38,1.85,-70,-69,-81,-72,-74,-78,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-72,-76,-84,-76,-81,-80,-67,-76,-76,-75,-76,-75
0,10.36,4.38,1.85,-70,-72,-83,-75,-77,-80,-67,-76,-76,-76,-72,-74
0,10.36,4.38,1.85,-72,-76,-84,-84,-81,-80,-67,-73,-82,-76,-75,-72
0,10.36,4.38,1.85,-66,-70,-81,-69,-74,-78,-66,-76,-67,-68,-72,-72
0,10.36,4.38,1.85,-72,-72,-84,-83,-78,-80,-66,-70,-70,-76,-72,-71
0,10.36,4.38,1.85,-70,-69,-83,-75,-77,-80,-66,-73,-68,-69,-72,-71
0,10.36,4.38,1.85,-70,-74,-84,-69,-77,-79,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-72,-76,-85,-82,-81,-80,-67,-76,-82,-76,-75,-73
0,10.36,4.38,1.85,-72,-76,-85,-84,-81,-79,-67,-77,-82,-76,-76,-71
0,10.36,4.38,1.85,-71,-74,-85,-84,-78,-80,-66,-70,-82,-76,-74,-71
0,10.36,4.38,1.85,-66,-72,-84,-69,-77,-80,-67,-70,-69,-76,-72,-72
0,10.36,4.38,1.85,-70,-71,-81,-75,-76,-78,-66,-76,-69,-73,-72,-75
0,10.36,4.38,1.85,-71,-73,-84,-75,-81,-80,-67,-76,-75,-73,-74,-75
0,10.36,4.38,1.85,-70,-72,-84,-74,-77,-80,-67,-73,-69,-76,-74,-71
0,10.36,4.38,1.85,-67,-74,-84,-83,-77,-80,-67,-70,-70,-76,-72,-71
0,10.36,4.38,1.85,-66,-72,-81,-69,-74,-78,-66,-76,-68,-73,-72,-71
0,10.36,4.38,1.85,-66,-72,-84,-75,-81,-80,-67,-73,-70,-76,-72,-72
0,10.36,4.38,1.85,-66,-72,-80,-69,-74,-78,-66,-76,-68,-68,-72,-71
0,10.36,4.38,1.85,-72,-72,-84,-84,-77,-80,-66,-76,-69,-76,-74,-72
0,10.36,4.38,1.85,-72,-74,-84,-76,-81,-80,-67,-76,-76,-76,-72,-71
0,10.36,4.38,1.85,-62,-74,-84,-69,-77,-80,-67,-76,-76,-76,-72,-72
0,10.36,4.38,1.85,-72,-76,-84,-84,-77,-80,-67,-73,-82,-76,-76,-72
0,10.36,4.38,1.85,-62,-69,-84,-69,-76,-78,-66,-76,-70,-76,-71,-72
0,10.36,4.38,1.85,-71,-72,-84,-83,-81,-80,-66,-76,-82,-76,-75,-72
0,10.36,4.38,1.85,-70,-69,-83,-84,-81,-80,-67,-76,-76,-76,-72,-74
0,10.36,4.38,1.85,-66,-72,-83,-75,-77,-80,-67,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-62,-72,-83,-75,-77,-80,-66,-76,-69,-76,-72,-74
0,10.36,4.38,1.85,-70,-72,-81,-75,-76,-80,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-70,-74,-84,-75,-79,-80,-67,-73,-69,-76,-74,-74
0,10.36,4.38,1.85,-71,-71,-83,-75,-78,-80,-66,-76,-76,-73,-72,-72
0,10.36,4.38,1.85,-71,-71,-80,-75,-76,-80,-66,-77,-68,-69,-72,-75
0,10.36,4.38,1.85,-67,-74,-84,-84,-79,-80,-67,-76,-76,-76,-75,-72
0,10.36,4.38,1.85,-71,-71,-84,-75,-74,-78,-66,-76,-68,-69,-72,-71
0,10.36,4.38,1.85,-72,-76,-84,-83,-81,-79,-67,-76,-76,-76,-76,-71
0,10.36,4.38,1.85,-72,-76,-84,-75,-81,-80,-67,-76,-82,-76,-76,-74
0,10.36,4.38,1.85,-72,-74,-85,-75,-77,-80,-66,-73,-70,-76,-74,-72
0,10.36,4.38,1.85,-72,-76,-84,-84,-81,-80,-67,-76,-82,-76,-76,-71
0,10.36,4.38,1.85,-66,-72,-84,-69,-77,-80,-66,-73,-70,-76,-72,-71
0,10.36,4.38,1.85,-66,-72,-82,-75,-74,-80,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-71,-69,-80,-75,-74,-78,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-66,-72,-84,-69,-77,-78,-67,-76,-69,-76,-71,-71
0,10.36,4.38,1.85,-71,-69,-80,-75,-74,-80,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-70,-69,-81,-75,-74,-78,-66,-76,-68,-69,-70,-75
0,10.36,4.38,1.85,-70,-69,-83,-75,-81,-80,-67,-76,-76,-76,-72,-73
0,10.36,4.38,1.85,-67,-72,-83,-76,-77,-80,-66,-69,-70,-76,-72,-71
0,10.36,4.38,1.85,-62,-72,-81,-69,-74,-78,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-72,-76,-85,-75,-81,-80,-67,-76,-82,-76,-75,-73
0,10.36,4.38,1.85,-71,-72,-84,-75,-80,-80,-66,-76,-82,-76,-72,-71
0,10.36,4.38,1.85,-71,-72,-82,-77,-76,-78,-67,-77,-69,-76,-71,-72
0,10.36,4.38,1.85,-70,-69,-82,-75,-81,-80,-66,-76,-82,-73,-72,-75
0,10.36,4.38,1.85,-70,-73,-81,-75,-77,-80,-67,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-62,-72,-83,-69,-77,-78,-66,-70,-69,-76,-71,-71
0,10.36,4.38,1.85,-70,-76,-85,-75,-79,-80,-67,-76,-76,-76,-72,-72
0,10.36,4.38,1.85,-72,-74,-85,-69,-81,-80,-67,-76,-82,-76,-75,-71
0,10.36,4.38,1.85,-66,-69,-81,-75,-74,-80,-66,-76,-68,-73,-70,-73
0,10.36,4.38,1.85,-70,-69,-83,-75,-81,-78,-66,-76,-76,-76,-72,-72
0,10.36,4.38,1.85,-71,-69,-83,-72,-74,-78,-66,-77,-68,-69,-72,-72
0,10.36,4.38,1.85,-70,-69,-80,-75,-81,-80,-66,-77,-82,-76,-72,-75
0,10.36,4.38,1.85,-66,-72,-84,-69,-77,-79,-66,-69,-69,-76,-72,-72
0,10.36,4.38,1.85,-71,-72,-81,-75,-78,-80,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-72,-82,-75,-77,-79,-67,-76,-69,-73,-72,-72
0,10.36,4.38,1.85,-66,-72,-84,-75,-77,-80,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-72,-83,-75,-78,-80,-67,-77,-69,-73,-72,-71
0,10.36,4.38,1.85,-62,-72,-84,-69,-77,-80,-66,-73,-69,-76,-71,-71
0,10.36,4.38,1.85,-71,-72,-84,-69,-76,-78,-67,-76,-69,-73,-71,-72
0,10.36,4.38,1.85,-70,-69,-81,-75,-74,-80,-66,-77,-75,-69,-72,-75
0,10.36,4.38,1.85,-70,-71,-83,-75,-79,-78,-66,-76,-76,-76,-72,-71
0,10.36,4.38,1.85,-72,-76,-84,-82,-81,-79,-67,-77,-82,-76,-75,-72
0,10.36,4.38,1.85,-72,-72,-84,-75,-79,-80,-66,-70,-69,-76,-72,-72
0,10.36,4.38,1.85,-67,-72,-84,-84,-77,-80,-67,-73,-70,-76,-72,-71
0,10.36,4.38,1.85,-71,-71,-82,-75,-74,-79,-66,-76,-68,-69,-72,-73
0,10.36,4.38,1.85,-70,-71,-84,-75,-75,-80,-66,-76,-69,-73,-72,-72
0,10.36,4.38,1.85,-71,-76,-84,-79,-79,-80,-67,-74,-69,-76,-75,-72
0,10.36,4.38,1.85,-62,-76,-84,-84,-77,-80,-67,-76,-76,-76,-72,-71
0,10.36,4.38,1.85,-66,-69,-82,-72,-74,-78,-66,-76,-68,-69,-72,-72
0,10.36,4.38,1.85,-72,-72,-84,-69,-77,-80,-66,-73,-69,-76,-72,-71
0,10.36,4.38,1.85,-72,-76,-84,-75,-77,-80,-67,-76,-76,-76,-71,-71
0,10.36,4.38,1.85,-70,-72,-83,-69,-77,-80,-66,-74,-69,-76,-72,-72
0,10.36,4.38,1.85,-66,-69,-81,-69,-73,-78,-66,-76,-68,-69,-72,-72
0,10.36,4.38,1.85,-71,-69,-81,-75,-77,-80,-66,-76,-68,-76,-70,-75
0,10.36,4.38,1.85,-70,-69,-80,-75,-74,-80,-66,-77,-75,-69,-72,-75
0,10.36,4.38,1.85,-62,-72,-83,-69,-77,-78,-66,-70,-69,-76,-72,-72
0,10.36,4.38,1.85,-71,-69,-81,-75,-74,-80,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-72,-76,-85,-83,-81,-79,-67,-76,-82,-76,-75,-72
0,10.36,4.38,1.85,-70,-72,-84,-72,-78,-80,-67,-73,-69,-76,-72,-72
0,10.36,4.38,1.85,-62,-72,-83,-69,-77,-78,-66,-76,-68,-73,-72,-71
0,10.36,4.38,1.85,-71,-69,-81,-75,-74,-79,-66,-77,-67,-69,-72,-75
0,10.36,4.38,1.85,-71,-69,-81,-75,-74,-78,-66,-76,-68,-73,-72,-72
0,10.36,4.38,1.85,-70,-69,-84,-75,-77,-78,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-72,-76,-84,-84,-77,-80,-67,-69,-70,-76,-72,-71
0,10.36,4.38,1.85,-71,-74,-83,-80,-77,-78,-67,-71,-69,-76,-72,-71
0,10.36,4.38,1.85,-62,-72,-81,-69,-77,-80,-66,-76,-69,-69,-72,-72
0,10.36,4.38,1.85,-70,-71,-83,-75,-80,-80,-66,-76,-69,-76,-72,-73
0,10.36,4.38,1.85,-70,-72,-83,-75,-79,-80,-67,-73,-76,-76,-72,-73
0,10.36,4.38,1.85,-70,-73,-84,-75,-79,-80,-67,-73,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-72,-80,-80,-77,-80,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-62,-72,-84,-69,-77,-79,-66,-70,-69,-76,-71,-71
0,10.36,4.38,1.85,-62,-72,-83,-69,-78,-80,-66,-70,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-69,-81,-75,-74,-80,-66,-76,-68,-69,-74,-75
0,10.36,4.38,1.85,-70,-69,-80,-74,-74,-78,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-71,-70,-80,-75,-74,-80,-66,-76,-82,-76,-72,-75
0,10.36,4.38,1.85,-72,-74,-85,-79,-79,-80,-67,-70,-69,-76,-75,-72
0,10.36,4.38,1.85,-72,-76,-84,-81,-81,-80,-67,-76,-83,-76,-75,-72
0,10.36,4.38,1.85,-67,-72,-84,-69,-77,-80,-66,-70,-69,-76,-71,-72
0,10.36,4.38,1.85,-62,-69,-80,-75,-74,-78,-66,-76,-68,-73,-72,-74
0,10.36,4.38,1.85,-72,-74,-83,-75,-81,-78,-67,-77,-75,-73,-74,-72
0,10.36,4.38,1.85,-71,-69,-82,-75,-81,-80,-66,-76,-75,-73,-72,-75
0,10.36,4.38,1.85,-72,-76,-84,-83,-77,-80,-67,-73,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-73,-81,-75,-78,-80,-66,-76,-75,-73,-72,-75
0,10.36,4.38,1.85,-71,-72,-83,-75,-79,-80,-66,-77,-76,-76,-72,-74
0,10.36,4.38,1.85,-72,-76,-84,-83,-81,-80,-67,-73,-69,-76,-75,-71
0,10.36,4.38,1.85,-71,-71,-83,-75,-76,-80,-66,-76,-69,-76,-72,-74
0,10.36,4.38,1.85,-62,-72,-83,-69,-77,-78,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-76,-84,-83,-81,-80,-67,-76,-82,-76,-75,-71
0,10.36,4.38,1.85,-70,-73,-84,-84,-81,-80,-67,-76,-82,-76,-76,-72
0,10.36,4.38,1.85,-70,-72,-83,-75,-78,-80,-66,-76,-69,-76,-73,-73
0,10.36,4.38,1.85,-71,-74,-85,-77,-81,-80,-67,-73,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-69,-81,-75,-74,-80,-66,-76,-75,-69,-72,-75
0,10.36,4.38,1.85,-67,-72,-84,-69,-77,-80,-66,-70,-69,-76,-72,-71
0,10.36,4.38,1.85,-62,-69,-80,-74,-74,-80,-66,-77,-68,-69,-71,-74
0,10.36,4.38,1.85,-72,-76,-84,-82,-81,-80,-67,-77,-76,-76,-74,-71
0,10.36,4.38,1.85,-70,-69,-81,-69,-74,-78,-66,-76,-68,-69,-72,-72
0,10.36,4.38,1.85,-71,-76,-83,-84,-81,-80,-67,-77,-82,-73,-76,-71
0,10.36,4.38,1.85,-71,-72,-84,-84,-77,-80,-66,-73,-69,-76,-72,-72
0,10.36,4.38,1.85,-70,-71,-83,-75,-77,-80,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-72,-76,-84,-84,-81,-80,-67,-76,-82,-76,-76,-71
0,10.36,4.38,1.85,-71,-73,-83,-80,-81,-80,-67,-70,-68,-69,-74,-72
0,10.36,4.38,1.85,-67,-72,-83,-73,-77,-80,-66,-69,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-69,-80,-75,-74,-80,-66,-77,-68,-69,-72,-75
0,10.36,4.38,1.85,-72,-76,-85,-84,-81,-80,-67,-77,-82,-76,-76,-71
0,10.36,4.38,1.85,-62,-72,-84,-69,-77,-78,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-62,-72,-83,-69,-77,-78,-67,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-71,-74,-85,-80,-79,-80,-67,-77,-76,-76,-74,-72
0,10.36,4.38,1.85,-72,-76,-85,-84,-81,-79,-67,-76,-76,-76,-74,-72
0,10.36,4.38,1.85,-70,-72,-84,-75,-77,-80,-66,-76,-70,-76,-73,-75
0,10.36,4.38,1.85,-70,-69,-81,-75,-74,-80,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-66,-69,-84,-74,-75,-80,-66,-76,-70,-76,-72,-74
0,10.36,4.38,1.85,-71,-72,-80,-75,-74,-80,-67,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-66,-72,-84,-69,-77,-80,-66,-70,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-69,-84,-75,-76,-80,-66,-77,-76,-76,-72,-75
0,10.36,4.38,1.85,-70,-69,-81,-75,-76,-80,-66,-76,-68,-69,-72,-74
0,10.36,4.38,1.85,-71,-72,-84,-75,-77,-80,-66,-70,-69,-76,-72,-71
0,10.36,4.38,1.85,-62,-72,-80,-69,-77,-78,-66,-77,-68,-76,-72,-72
0,10.36,4.38,1.85,-72,-69,-83,-75,-78,-80,-66,-73,-69,-76,-72,-71
0,10.36,4.38,1.85,-62,-72,-84,-69,-77,-80,-66,-70,-69,-76,-72,-72
0,10.36,4.38,1.85,-70,-69,-81,-75,-74,-78,-66,-76,-68,-69,-72,-75
0,10.36,4.38,1.85,-62,-72,-84,-69,-77,-80,-66,-73,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-72,-82,-75,-78,-80,-66,-76,-68,-69,-72,-71
0,10.36,4.38,1.85,-62,-71,-83,-74,-76,-80,-67,-73,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-71,-84,-76,-76,-80,-66,-76,-69,-76,-72,-74
0,10.36,4.38,1.85,-71,-76,-85,-83,-81,-80,-67,-76,-82,-76,-76,-72
0,10.36,4.38,1.85,-72,-76,-84,-83,-78,-80,-67,-76,-76,-76,-72,-72
0,10.36,4.38,1.85,-62,-72,-84,-75,-77,-80,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-72,-76,-85,-84,-81,-79,-67,-76,-82,-76,-76,-73
0,10.36,4.38,1.85,-62,-72,-83,-69,-78,-80,-66,-70,-69,-76,-72,-71
0,10.36,4.38,1.85,-70,-69,-83,-75,-77,-78,-66,-77,-67,-69,-72,-73
0,10.36,4.38,1.85,-71,-72,-84,-75,-77,-80,-66,-73,-76,-76,-72,-71
0,10.36,4.38,1.85,-62,-72,-83,-69,-77,-79,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-62,-72,-83,-69,-77,-80,-66,-74,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-69,-81,-75,-74,-80,-66,-76,-68,-69,-74,-75
0,10.36,4.38,1.85,-70,-76,-85,-84,-81,-80,-67,-77,-82,-76,-76,-71
0,10.36,4.38,1.85,-66,-72,-84,-75,-77,-80,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-70,-74,-85,-75,-79,-80,-67,-76,-69,-76,-74,-72
0,10.36,4.38,1.85,-70,-72,-84,-75,-77,-80,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-67,-72,-84,-69,-77,-78,-66,-69,-69,-76,-72,-71
0,10.36,4.38,1.85,-66,-72,-84,-69,-77,-78,-66,-76,-69,-76,-72,-72
0,10.36,4.38,1.85,-72,-73,-85,-79,-81,-80,-67,-76,-82,-73,-76,-71
0,10.36,4.38,1.85,-72,-72,-83,-75,-78,-80,-66,-74,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-72,-84,-75,-77,-80,-66,-76,-69,-76,-72,-71
0,10.36,4.38,1.85,-71,-74,-83,-75,-77,-80,-67,-74,-69,-76,-72,-71
0,10.36,4.38,1.85,-72,-76,-85,-84,-81,-80,-67,-70,-70,-76,-74,-72
